transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
3686,2023-03-28,15:22:15,3,5,Hell's Kitchen,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
516,2023-06-19,14:44:39,1,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
6220,2023-01-28,17:18:55,1,5,Hell's Kitchen,17,8.95,Loose Tea,Black tea,English Breakfast
8031,2023-05-29,16:17:43,3,5,Hell's Kitchen,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
8115,2023-05-03,14:17:45,2,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
5955,2023-04-03,16:00:54,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6908,2023-01-17,19:29:57,1,3,Lower Manhattan,17,8.7,Loose Tea,Black tea,English Breakfast
6335,2023-06-12,07:24:14,1,8,Astoria,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
5551,2023-04-28,09:40:23,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
7507,2023-05-10,18:43:50,2,5,Hell's Kitchen,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
7810,2023-03-06,10:51:38,3,5,Hell's Kitchen,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
411,2023-01-12,19:50:18,2,5,Hell's Kitchen,12,3.75,Bakery,Scone,Ginger Scone
28,2023-05-24,16:59:58,1,3,Lower Manhattan,3,4.25,Coffee,Barista Espresso,Latte Rg
1364,2023-04-03,10:47:09,1,5,Hell's Kitchen,17,8.7,Loose Tea,Black tea,English Breakfast
7102,2023-06-16,09:02:05,1,3,Lower Manhattan,3,4.25,Coffee,Barista Espresso,Latte Rg
7744,2023-05-09,14:46:00,1,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
8935,2023-03-31,14:44:56,2,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
7227,2023-04-28,09:14:39,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
5891,2023-02-19,10:25:17,2,5,Hell's Kitchen,13,2.25,Bakery,Biscotti,Chocolate Biscotti
2822,2023-04-06,10:32:12,1,8,Astoria,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
6013,2023-01-31,12:13:07,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
6785,2023-03-15,08:20:23,2,5,Hell's Kitchen,13,2.75,Bakery,Biscotti,Chocolate Biscotti
5986,2023-05-09,07:36:49,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1876,2023-02-27,14:17:03,3,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
5823,2023-05-21,18:02:12,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6679,2023-01-26,18:00:09,2,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
1097,2023-04-26,10:01:39,1,5,Hell's Kitchen,11,3.75,Bakery,Pastry,Croissant
6024,2023-04-07,18:32:28,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
4377,2023-02-14,17:02:32,1,3,Lower Manhattan,21,8.95,Branded,Housewares,Ceramic Mug
1755,2023-04-11,09:01:51,2,8,Astoria,9,,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4817,2023-06-09,17:45:08,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
4627,2023-06-30,12:08:38,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
4697,2023-06-12,08:08:30,3,3,Lower Manhattan,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1155,2023-04-15,10:09:48,1,8,Astoria,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
8685,2023-04-24,07:50:42,1,3,Lower Manhattan,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1226,2023-01-23,09:34:52,2,5,Hell's Kitchen,12,3.25,Bakery,Scone,Ginger Scone
5319,2023-05-04,19:56:18,2,5,Hell's Kitchen,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
2406,2023-04-05,10:40:29,1,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
1647,2023-05-25,17:47:34,1,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
2029,2023-04-22,10:14:34,2,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
523,2023-06-17,10:59:42,1,8,Astoria,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
243,2023-03-04,20:40:24,1,8,Astoria,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
6041,2023-05-30,09:10:54,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
4688,2023-03-17,14:18:35,1,8,Astoria,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
2656,2023-01-26,09:40:56,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
2793,2023-03-25,12:48:02,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
2021,2023-04-25,07:53:24,1,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
9632,2023-05-07,10:53:03,1,8,Astoria,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
4407,2023-06-08,07:37:36,1,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
6559,2023-06-23,18:16:11,1,3,Lower Manhattan,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
1244,2023-01-02,14:19:41,2,5,Hell's Kitchen,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3658,2023-03-02,12:10:12,1,8,Astoria,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6023,2023-01-12,08:44:57,1,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
3640,2023-04-16,13:13:08,1,3,Lower Manhattan,3,4.25,Coffee,Barista Espresso,Latte Rg
326,2023-04-13,12:15:04,1,3,Lower Manhattan,10,4.0,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
8365,2023-02-27,12:01:18,1,3,Lower Manhattan,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
5640,2023-05-14,11:30:43,2,5,Hell's Kitchen,10,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2071,2023-06-22,07:15:29,1,3,Lower Manhattan,21,8.7,Branded,Housewares,Ceramic Mug
2245,2023-06-21,16:11:29,1,3,Lower Manhattan,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
3017,2023-04-29,09:28:47,1,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
4204,2023-05-10,08:58:17,1,8,Astoria,21,8.7,Branded,Housewares,Ceramic Mug
7453,2023-06-11,14:33:56,1,5,Hell's Kitchen,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
6435,2023-03-22,19:24:36,1,8,Astoria,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
1588,2023-01-13,09:31:34,1,8,Astoria,16,8.95,Loose Tea,Herbal tea,Peppermint
4304,2023-01-09,17:26:36,1,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
7589,2023-02-26,17:58:58,1,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,
8259,2023-04-29,12:43:42,1,8,Astoria,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
6585,2023-01-29,12:59:58,1,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
1193,2023-02-15,09:42:15,1,3,Lower Manhattan,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
1486,2023-02-28,07:32:37,1,8,Astoria,17,8.7,Loose Tea,Black tea,English Breakfast
8875,2023-04-05,14:29:26,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3602,2023-01-20,06:01:05,1,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
8663,2023-06-03,16:45:33,1,8,Astoria,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
1142,2023-06-21,12:46:29,1,8,Astoria,16,8.95,Loose Tea,Herbal tea,Peppermint
9591,2023-06-19,13:31:29,2,5,Hell's Kitchen,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
7386,2023-06-08,16:00:02,1,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
5235,2023-01-28,15:49:35,1,5,Hell's Kitchen,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
4725,2023-06-29,15:45:40,1,8,Astoria,5,3.25,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
4353,2023-01-30,13:07:36,1,5,Hell's Kitchen,6,3.25,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
9652,2023-06-09,10:25:40,1,5,Hell's Kitchen,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
1858,2023-03-12,18:20:00,1,3,Lower Manhattan,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
2269,2023-03-22,14:44:53,1,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2588,2023-03-06,08:07:38,1,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
2600,2023-04-20,18:40:06,1,5,Hell's Kitchen,17,8.95,Loose Tea,Black tea,English Breakfast
5200,2023-01-22,07:02:00,1,3,Lower Manhattan,12,3.5,Bakery,Scone,Ginger Scone
4027,2023-02-12,12:00:33,1,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
5230,2023-02-06,08:08:27,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
7162,2023-05-13,17:26:41,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3627,2023-05-23,14:41:11,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
668,2023-04-26,10:01:59,1,5,Hell's Kitchen,16,9.2,Loose Tea,Herbal tea,Peppermint
5753,2023-04-26,16:57:17,2,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
2283,2023-01-18,07:29:35,1,3,Lower Manhattan,16,9.2,Loose Tea,Herbal tea,Peppermint
664,2023-03-11,17:14:56,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
4473,2023-03-29,18:36:03,2,8,Astoria,16,8.7,Loose Tea,Herbal tea,Peppermint
5380,2023-01-27,10:08:34,2,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
4770,2023-04-13,09:26:55,1,5,Hell's Kitchen,11,3.5,Bakery,Pastry,Croissant
5145,2023-05-20,07:07:59,1,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
7979,2023-06-14,09:18:21,1,3,Lower Manhattan,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
9825,2023-01-18,11:09:48,1,8,Astoria,14,0.8,Flavours,Regular syrup,Vanilla syrup
8645,2023-02-02,10:12:49,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
9072,2023-05-02,10:08:39,1,3,Lower Manhattan,19,14.5,Coffee beans,Organic Beans,Ethiopia Rg
3410,2023-02-24,10:36:14,2,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
596,2023-01-25,14:58:37,2,3,Lower Manhattan,21,8.95,Branded,Housewares,Ceramic Mug
2715,2023-01-06,10:51:17,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
1916,2023-03-11,13:15:46,2,8,Astoria,11,3.75,Bakery,Pastry,Croissant
4790,2023-02-23,14:15:19,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
1058,2023-05-25,07:38:41,2,8,Astoria,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
8680,2023-02-28,16:18:16,3,8,Astoria,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
4076,2023-05-17,08:26:26,1,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
8642,2023-01-25,17:00:14,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
8669,2023-04-13,10:01:07,1,5,Hell's Kitchen,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
9113,2023-02-11,10:59:49,2,5,Hell's Kitchen,8,3.0,Tea,Brewed Black tea,Earl Grey Rg
5463,2023-03-14,10:11:33,2,5,Hell's Kitchen,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
4711,2023-02-23,10:01:07,1,5,Hell's Kitchen,1,3.25,Coffee,Gourmet brewed coffee,Ethiopia Rg
8641,2023-05-29,09:49:24,3,8,Astoria,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
6767,2023-03-29,10:50:35,1,8,Astoria,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
8467,2023-03-30,17:02:58,2,3,Lower Manhattan,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
7158,2023-01-09,16:28:45,1,3,Lower Manhattan,12,3.25,Bakery,Scone,Ginger Scone
2999,2023-04-15,07:55:53,3,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
3184,2023-03-01,09:05:59,1,8,Astoria,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
514,2023-06-27,07:58:20,2,8,Astoria,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2574,2023-03-02,14:22:46,1,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
1143,2023-03-25,17:10:12,1,5,Hell's Kitchen,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
6209,2023-06-07,09:29:48,1,8,Astoria,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1180,2023-04-19,07:31:51,2,5,Hell's Kitchen,21,8.95,Branded,Housewares,Ceramic Mug
9485,2023-06-04,08:35:38,2,5,Hell's Kitchen,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
5722,2023-01-19,07:49:19,1,8,Astoria,17,8.95,Loose Tea,Black tea,English Breakfast
1674,2023-01-27,17:51:03,1,5,Hell's Kitchen,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
4237,2023-01-07,10:13:56,2,5,Hell's Kitchen,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
2917,2023-01-11,10:43:43,2,5,Hell's Kitchen,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
3571,2023-05-11,08:08:39,1,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
5704,2023-03-29,08:52:27,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
64,2023-04-25,09:03:57,2,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
1681,2023-01-08,07:20:42,1,5,Hell's Kitchen,21,8.7,Branded,Housewares,
6486,2023-06-07,09:09:40,2,5,Hell's Kitchen,12,3.5,Bakery,Scone,Ginger Scone
222,2023-02-04,08:53:14,2,3,Lower Manhattan,12,3.25,Bakery,Scone,Ginger Scone
6288,2023-06-25,10:07:02,1,3,Lower Manhattan,20,2.75,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
577,2023-04-28,13:37:02,1,5,Hell's Kitchen,13,2.25,Bakery,Biscotti,Chocolate Biscotti
583,2023-02-22,20:48:16,1,8,Astoria,19,14.75,Coffee beans,Organic Beans,Ethiopia Rg
1662,2023-06-11,10:02:46,1,8,Astoria,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
4094,2023-03-25,07:20:41,1,8,Astoria,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
211,2023-06-15,09:44:24,1,8,Astoria,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
2349,2023-03-16,10:16:59,1,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
2499,2023-03-18,10:10:03,1,5,Hell's Kitchen,17,9.2,Loose Tea,Black tea,English Breakfast
7299,2023-04-26,07:40:12,1,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
2085,2023-01-21,08:08:59,2,5,Hell's Kitchen,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3250,2023-03-31,13:30:27,2,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
4953,2023-06-23,15:33:22,1,5,Hell's Kitchen,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
2067,2023-04-04,13:37:44,1,3,Lower Manhattan,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
891,2023-05-17,17:45:07,1,8,Astoria,3,4.0,Coffee,Barista Espresso,
4971,2023-06-28,07:53:28,1,5,Hell's Kitchen,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
2767,2023-04-08,10:08:59,1,5,Hell's Kitchen,12,3.25,Bakery,Scone,
4282,2023-06-05,10:57:31,2,8,Astoria,13,2.25,Bakery,Biscotti,Chocolate Biscotti
7997,2023-02-09,07:54:24,1,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
6928,2023-06-30,17:09:34,2,5,Hell's Kitchen,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
2496,2023-02-04,12:12:25,1,8,Astoria,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
1966,2023-01-13,07:41:38,2,8,Astoria,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
8692,2023-02-15,09:51:33,1,5,Hell's Kitchen,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
805,2023-02-01,09:26:27,2,3,Lower Manhattan,14,0.8,Flavours,Regular syrup,Vanilla syrup
8557,2023-05-19,16:00:31,2,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
7470,2023-01-09,07:23:30,2,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,Earl Grey Rg
575,2023-01-04,10:39:11,1,3,Lower Manhattan,18,14.75,Coffee beans,House blend Beans,Espresso Roast whole bean
6903,2023-04-08,08:56:11,1,3,Lower Manhattan,5,3.5,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
6394,2023-06-13,08:04:16,1,5,Hell's Kitchen,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
7214,2023-02-22,08:00:42,1,8,Astoria,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
7827,2023-01-31,12:54:14,1,3,Lower Manhattan,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
6378,2023-04-02,18:30:26,2,3,Lower Manhattan,13,2.75,Bakery,Biscotti,Chocolate Biscotti
5928,2023-06-26,13:24:02,1,5,Hell's Kitchen,1,2.75,Coffee,Gourmet brewed coffee,Ethiopia Rg
8052,2023-04-14,12:51:17,1,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
9363,2023-05-27,07:43:09,2,3,Lower Manhattan,13,2.25,Bakery,Biscotti,Chocolate Biscotti
5564,2023-05-14,07:19:25,1,8,Astoria,14,1.05,Flavours,Regular syrup,Vanilla syrup
7476,2023-02-05,07:05:44,1,8,Astoria,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
7138,2023-04-30,09:32:33,1,8,Astoria,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
8805,2023-02-14,12:06:59,1,8,Astoria,8,2.5,Tea,Brewed Black tea,Earl Grey Rg
4911,2023-06-17,09:23:40,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
5672,2023-01-12,08:57:28,1,3,Lower Manhattan,20,3.0,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
8651,2023-01-13,09:31:34,1,8,Astoria,20,3.25,Packaged Chocolate,Drinking Chocolate,Peppermint Bark
5580,2023-05-03,07:16:42,1,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
6730,2023-01-20,10:38:36,3,8,Astoria,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
5275,2023-04-06,10:45:01,1,8,Astoria,10,4.25,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
325,2023-01-04,10:46:26,2,5,Hell's Kitchen,15,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
8136,2023-03-21,12:53:21,1,5,Hell's Kitchen,2,3.25,Coffee,Gourmet brewed coffee,Brazilian Lg
276,2023-05-23,20:36:51,1,3,Lower Manhattan,15,0.55,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
6156,2023-06-03,16:56:25,2,8,Astoria,3,4.0,Coffee,Barista Espresso,Latte Rg
9664,2023-04-25,12:49:05,1,8,Astoria,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5952,2023-04-15,20:34:49,1,8,Astoria,7,2.5,Tea,Brewed herbal tea,Chamomile Rg
7285,2023-04-03,08:40:50,1,8,Astoria,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
150,2023-06-10,08:18:47,1,3,Lower Manhattan,4,4.25,Coffee,Barista Espresso,Cappuccino Lg
8551,2023-03-19,10:42:47,2,3,Lower Manhattan,3,3.75,Coffee,Barista Espresso,Latte Rg
1658,2023-03-18,10:04:54,1,5,Hell's Kitchen,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
4328,2023-01-27,07:34:26,2,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
296,2023-02-03,09:21:07,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
3118,2023-01-21,11:00:00,1,5,Hell's Kitchen,16,8.95,Loose Tea,Herbal tea,Peppermint
2716,2023-04-07,12:42:00,2,5,Hell's Kitchen,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
9779,2023-03-08,08:02:45,1,3,Lower Manhattan,1,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
2684,2023-04-13,16:08:51,2,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
3275,2023-01-17,08:29:16,1,5,Hell's Kitchen,8,3.0,Tea,Brewed Black tea,Earl Grey Rg
3461,2023-06-09,06:30:15,2,3,Lower Manhattan,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1925,2023-03-20,19:28:03,1,5,Hell's Kitchen,17,8.95,Loose Tea,Black tea,English Breakfast
9474,2023-01-23,07:07:54,1,3,Lower Manhattan,9,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2954,2023-01-04,13:48:55,1,5,Hell's Kitchen,15,1.05,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
7581,2023-05-11,07:56:04,1,3,Lower Manhattan,21,8.7,Branded,Housewares,Ceramic Mug
9002,2023-03-10,09:11:22,1,3,Lower Manhattan,17,8.95,Loose Tea,Black tea,English Breakfast
2394,2023-02-15,09:37:39,1,3,Lower Manhattan,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1610,2023-03-03,20:15:08,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5383,2023-05-21,10:51:23,2,3,Lower Manhattan,18,15.0,Coffee beans,House blend Beans,Espresso Roast whole bean
1838,2023-03-14,09:57:13,2,8,Astoria,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
5369,2023-02-22,08:27:26,2,3,Lower Manhattan,12,3.5,Bakery,Scone,Ginger Scone
6149,2023-06-09,09:43:41,1,5,Hell's Kitchen,8,2.75,Tea,Brewed Black tea,
2248,2023-05-11,08:34:40,1,8,Astoria,13,2.5,Bakery,Biscotti,Chocolate Biscotti
9431,2023-04-20,07:12:14,1,5,Hell's Kitchen,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
5627,2023-02-09,12:57:32,1,3,Lower Manhattan,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
5617,2023-01-19,08:59:15,1,8,Astoria,19,15.0,Coffee beans,Organic Beans,Ethiopia Rg
9008,2023-01-04,09:56:29,1,3,Lower Manhattan,17,9.2,Loose Tea,Black tea,English Breakfast
48,2023-03-27,09:57:21,1,5,Hell's Kitchen,17,9.2,Loose Tea,Black tea,English Breakfast
4097,2023-05-12,13:52:09,1,3,Lower Manhattan,7,2.75,Tea,Brewed herbal tea,Chamomile Rg
5781,2023-06-01,09:18:26,1,8,Astoria,21,9.2,Branded,Housewares,Ceramic Mug
180,2023-05-04,10:55:45,1,5,Hell's Kitchen,13,2.5,Bakery,Biscotti,Chocolate Biscotti
5420,2023-03-12,18:19:42,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
5855,2023-05-10,20:58:31,1,8,Astoria,11,3.5,Bakery,Pastry,Croissant
3237,2023-05-11,06:03:39,1,8,Astoria,13,2.75,Bakery,Biscotti,Chocolate Biscotti
5881,2023-05-06,13:47:16,1,3,Lower Manhattan,6,3.0,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
4688,2023-03-17,14:18:35,1,8,Astoria,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
6441,2023-02-26,10:36:37,2,3,Lower Manhattan,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
9344,2023-05-02,14:28:36,1,3,Lower Manhattan,4,4.75,Coffee,Barista Espresso,Cappuccino Lg
7189,2023-01-04,18:52:43,2,3,Lower Manhattan,18,14.5,Coffee beans,House blend Beans,Espresso Roast whole bean
1855,2023-04-11,11:10:21,1,5,Hell's Kitchen,3,4.0,Coffee,Barista Espresso,Latte Rg
2477,2023-05-11,12:42:32,1,3,Lower Manhattan,6,2.75,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1584,2023-02-08,15:53:33,2,5,Hell's Kitchen,9,4.0,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
8816,2023-04-23,10:05:53,1,8,Astoria,21,9.2,Branded,Housewares,Ceramic Mug
3625,2023-06-04,13:26:48,1,5,Hell's Kitchen,9,4.25,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
7570,2023-03-28,09:53:27,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
2303,2023-01-01,08:04:17,1,8,Astoria,7,3.0,Tea,Brewed herbal tea,Chamomile Rg
1649,2023-01-17,17:23:56,1,8,Astoria,5,3.0,Coffee,Premium brewed coffee,Columbian Medium Roast Rg
6522,2023-03-19,06:39:50,1,3,Lower Manhattan,4,4.5,Coffee,Barista Espresso,Cappuccino Lg
3503,2023-02-22,10:42:35,1,5,Hell's Kitchen,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
9903,2023-03-02,16:02:29,1,5,Hell's Kitchen,8,3.0,Tea,Brewed Black tea,Earl Grey Rg
5985,2023-02-10,10:23:19,3,3,Lower Manhattan,2,3.75,Coffee,Gourmet brewed coffee,Brazilian Lg
2262,2023-01-01,07:46:45,1,5,Hell's Kitchen,2,3.5,Coffee,Gourmet brewed coffee,Brazilian Lg
